,Day,t,year,month,day,month_name
2948,2016-01-30,5,2016,1,30,Январь
2949,2016-01-31,2,2016,1,31,Январь
2950,2016-02-01,1,2016,2,1,Февраль
2951,2016-02-02,1,2016,2,2,Февраль
2952,2016-02-03,0,2016,2,3,Февраль
2953,2016-02-04,-1,2016,2,4,Февраль
2954,2016-02-05,0,2016,2,5,Февраль
2955,2016-02-06,-4,2016,2,6,Февраль
2956,2016-02-07,2,2016,2,7,Февраль
2957,2016-02-08,2,2016,2,8,Февраль
2958,2016-02-09,3,2016,2,9,Февраль
2959,2016-02-10,4,2016,2,10,Февраль
2960,2016-02-11,4,2016,2,11,Февраль
2961,2016-02-12,2,2016,2,12,Февраль
2962,2016-02-13,3,2016,2,13,Февраль
2963,2016-02-14,2,2016,2,14,Февраль
2964,2016-02-15,0,2016,2,15,Февраль
2965,2016-02-16,-3,2016,2,16,Февраль
2966,2016-02-17,0,2016,2,17,Февраль
2967,2016-02-18,1,2016,2,18,Февраль
2968,2016-02-19,1,2016,2,19,Февраль
2969,2016-02-20,0,2016,2,20,Февраль
2970,2016-02-21,-1,2016,2,21,Февраль
2971,2016-02-22,-2,2016,2,22,Февраль
2972,2016-02-23,0,2016,2,23,Февраль
2973,2016-02-24,1,2016,2,24,Февраль
2974,2016-02-25,1,2016,2,25,Февраль
2975,2016-02-26,1,2016,2,26,Февраль
2976,2016-02-27,-3,2016,2,27,Февраль
2977,2016-02-28,2,2016,2,28,Февраль
2978,2016-02-29,-5,2016,2,29,Февраль
2979,2016-03-01,0,2016,3,1,Март
2980,2016-03-02,-4,2016,3,2,Март
2981,2016-03-03,-2,2016,3,3,Март
2982,2016-03-04,1,2016,3,4,Март
2983,2016-03-05,2,2016,3,5,Март
2984,2016-03-06,2,2016,3,6,Март
2985,2016-03-07,2,2016,3,7,Март
2986,2016-03-08,3,2016,3,8,Март
2987,2016-03-09,2,2016,3,9,Март
2988,2016-03-10,3,2016,3,10,Март
2989,2016-03-11,3,2016,3,11,Март
2990,2016-03-12,4,2016,3,12,Март
2991,2016-03-13,3,2016,3,13,Март
2992,2016-03-14,0,2016,3,14,Март
2993,2016-03-15,1,2016,3,15,Март
2994,2016-03-16,2,2016,3,16,Март
2995,2016-03-17,5,2016,3,17,Март
2996,2016-03-18,-2,2016,3,18,Март
2997,2016-03-19,-3,2016,3,19,Март
2998,2016-03-20,-1,2016,3,20,Март
2999,2016-03-21,0,2016,3,21,Март
3000,2016-03-22,1,2016,3,22,Март
3001,2016-03-23,2,2016,3,23,Март
3002,2016-03-24,3,2016,3,24,Март
3003,2016-03-25,4,2016,3,25,Март
3004,2016-03-26,6,2016,3,26,Март
3005,2016-03-27,9,2016,3,27,Март
3006,2016-03-28,12,2016,3,28,Март
3007,2016-03-29,12,2016,3,29,Март
3008,2016-03-30,11,2016,3,30,Март
3009,2016-03-31,5,2016,3,31,Март
3010,2016-04-01,2,2016,4,1,Апрель
3011,2016-04-02,2,2016,4,2,Апрель
3012,2016-04-03,3,2016,4,3,Апрель
3013,2016-04-04,6,2016,4,4,Апрель
3014,2016-04-05,7,2016,4,5,Апрель
3015,2016-04-06,13,2016,4,6,Апрель
3016,2016-04-07,11,2016,4,7,Апрель
3017,2016-04-08,6,2016,4,8,Апрель
3018,2016-04-09,10,2016,4,9,Апрель
3019,2016-04-10,3,2016,4,10,Апрель
3020,2016-04-11,8,2016,4,11,Апрель
3021,2016-04-12,9,2016,4,12,Апрель
3022,2016-04-13,14,2016,4,13,Апрель
3023,2016-04-14,2,2016,4,14,Апрель
3024,2016-04-15,5,2016,4,15,Апрель
3025,2016-04-16,10,2016,4,16,Апрель
3026,2016-04-17,15,2016,4,17,Апрель
3027,2016-04-18,7,2016,4,18,Апрель
3028,2016-04-19,8,2016,4,19,Апрель
3029,2016-04-20,6,2016,4,20,Апрель
3030,2016-04-21,6,2016,4,21,Апрель
3031,2016-04-22,4,2016,4,22,Апрель
3032,2016-04-23,7,2016,4,23,Апрель
3033,2016-04-24,8,2016,4,24,Апрель
3034,2016-04-25,9,2016,4,25,Апрель
3035,2016-04-26,15,2016,4,26,Апрель
3036,2016-04-27,7,2016,4,27,Апрель
3037,2016-04-28,16,2016,4,28,Апрель
3038,2016-04-29,6,2016,4,29,Апрель
3039,2016-04-30,10,2016,4,30,Апрель
3040,2016-05-01,14,2016,5,1,Май
3041,2016-05-02,16,2016,5,2,Май
3042,2016-05-03,18,2016,5,3,Май
3043,2016-05-04,17,2016,5,4,Май
3044,2016-05-05,19,2016,5,5,Май
3045,2016-05-06,20,2016,5,6,Май
3046,2016-05-07,18,2016,5,7,Май
3047,2016-05-08,19,2016,5,8,Май
3048,2016-05-09,19,2016,5,9,Май
3049,2016-05-10,20,2016,5,10,Май
3050,2016-05-11,12,2016,5,11,Май
3051,2016-05-12,14,2016,5,12,Май
3052,2016-05-13,17,2016,5,13,Май
3053,2016-05-14,19,2016,5,14,Май
3054,2016-05-15,20,2016,5,15,Май
3055,2016-05-16,16,2016,5,16,Май
3056,2016-05-17,17,2016,5,17,Май
3057,2016-05-18,16,2016,5,18,Май
3058,2016-05-19,13,2016,5,19,Май
3059,2016-05-20,16,2016,5,20,Май
3060,2016-05-21,13,2016,5,21,Май
3061,2016-05-22,16,2016,5,22,Май
3062,2016-05-23,21,2016,5,23,Май
3063,2016-05-24,23,2016,5,24,Май
3064,2016-05-25,22,2016,5,25,Май
3065,2016-05-26,20,2016,5,26,Май
3066,2016-05-27,15,2016,5,27,Май
3067,2016-05-28,14,2016,5,28,Май
3068,2016-05-29,20,2016,5,29,Май
3069,2016-05-30,25,2016,5,30,Май
3070,2016-05-31,23,2016,5,31,Май
3071,2016-06-01,24,2016,6,1,Июнь
3072,2016-06-02,23,2016,6,2,Июнь
3073,2016-06-03,24,2016,6,3,Июнь
3074,2016-06-04,17,2016,6,4,Июнь
3075,2016-06-05,10,2016,6,5,Июнь
3076,2016-06-06,11,2016,6,6,Июнь
3077,2016-06-07,14,2016,6,7,Июнь
3078,2016-06-08,17,2016,6,8,Июнь
3079,2016-06-09,10,2016,6,9,Июнь
3080,2016-06-10,12,2016,6,10,Июнь
3081,2016-06-11,14,2016,6,11,Июнь
3082,2016-06-12,9,2016,6,12,Июнь
3083,2016-06-13,11,2016,6,13,Июнь
3084,2016-06-14,18,2016,6,14,Июнь
3085,2016-06-15,23,2016,6,15,Июнь
3086,2016-06-16,21,2016,6,16,Июнь
3087,2016-06-17,24,2016,6,17,Июнь
3088,2016-06-18,21,2016,6,18,Июнь
3089,2016-06-19,17,2016,6,19,Июнь
3090,2016-06-20,23,2016,6,20,Июнь
3091,2016-06-21,17,2016,6,21,Июнь
3092,2016-06-22,17,2016,6,22,Июнь
3093,2016-06-23,20,2016,6,23,Июнь
3094,2016-06-24,22,2016,6,24,Июнь
3095,2016-06-25,22,2016,6,25,Июнь
3096,2016-06-26,26,2016,6,26,Июнь
3097,2016-06-27,19,2016,6,27,Июнь
3098,2016-06-28,17,2016,6,28,Июнь
3099,2016-06-29,21,2016,6,29,Июнь
3100,2016-06-30,26,2016,6,30,Июнь
3101,2016-07-01,23,2016,7,1,Июль
3102,2016-07-02,25,2016,7,2,Июль
3103,2016-07-03,30,2016,7,3,Июль
3104,2016-07-04,19,2016,7,4,Июль
3105,2016-07-05,13,2016,7,5,Июль
3106,2016-07-06,13,2016,7,6,Июль
3107,2016-07-07,14,2016,7,7,Июль
3108,2016-07-08,15,2016,7,8,Июль
3109,2016-07-09,17,2016,7,9,Июль
3110,2016-07-10,19,2016,7,10,Июль
3111,2016-07-11,20,2016,7,11,Июль
3112,2016-07-12,21,2016,7,12,Июль
3113,2016-07-13,20,2016,7,13,Июль
3114,2016-07-14,21,2016,7,14,Июль
3115,2016-07-15,18,2016,7,15,Июль
3116,2016-07-16,18,2016,7,16,Июль
3117,2016-07-17,22,2016,7,17,Июль
3118,2016-07-18,17,2016,7,18,Июль
3119,2016-07-19,22,2016,7,19,Июль
3120,2016-07-20,18,2016,7,20,Июль
3121,2016-07-21,20,2016,7,21,Июль
3122,2016-07-22,19,2016,7,22,Июль
3123,2016-07-23,21,2016,7,23,Июль
3124,2016-07-24,24,2016,7,24,Июль
3125,2016-07-25,24,2016,7,25,Июль
3126,2016-07-26,25,2016,7,26,Июль
3127,2016-07-27,25,2016,7,27,Июль
3128,2016-07-28,26,2016,7,28,Июль
3129,2016-07-29,22,2016,7,29,Июль
3130,2016-07-30,20,2016,7,30,Июль
3131,2016-07-31,23,2016,7,31,Июль
3132,2016-08-01,21,2016,8,1,Август
3133,2016-08-02,21,2016,8,2,Август
3134,2016-08-03,20,2016,8,3,Август
3135,2016-08-04,22,2016,8,4,Август
3136,2016-08-05,22,2016,8,5,Август
3137,2016-08-06,22,2016,8,6,Август
3138,2016-08-07,19,2016,8,7,Август
3139,2016-08-08,20,2016,8,8,Август
3140,2016-08-09,22,2016,8,9,Август
3141,2016-08-10,21,2016,8,10,Август
3142,2016-08-11,14,2016,8,11,Август
3143,2016-08-12,16,2016,8,12,Август
3144,2016-08-13,19,2016,8,13,Август
3145,2016-08-14,18,2016,8,14,Август
3146,2016-08-15,18,2016,8,15,Август
3147,2016-08-16,15,2016,8,16,Август
3148,2016-08-17,20,2016,8,17,Август
3149,2016-08-18,18,2016,8,18,Август
3150,2016-08-19,23,2016,8,19,Август
3151,2016-08-20,18,2016,8,20,Август
3152,2016-08-21,25,2016,8,21,Август
3153,2016-08-22,26,2016,8,22,Август
3154,2016-08-23,16,2016,8,23,Август
3155,2016-08-24,20,2016,8,24,Август
3156,2016-08-25,18,2016,8,25,Август
3157,2016-08-26,19,2016,8,26,Август
3158,2016-08-27,22,2016,8,27,Август
3159,2016-08-28,16,2016,8,28,Август
3160,2016-08-29,12,2016,8,29,Август
3161,2016-08-30,14,2016,8,30,Август
3162,2016-08-31,17,2016,8,31,Август
3163,2016-09-01,17,2016,9,1,Сентябрь
3164,2016-09-02,18,2016,9,2,Сентябрь
3165,2016-09-03,18,2016,9,3,Сентябрь
3166,2016-09-04,16,2016,9,4,Сентябрь
3167,2016-09-05,18,2016,9,5,Сентябрь
3168,2016-09-06,16,2016,9,6,Сентябрь
3169,2016-09-07,17,2016,9,7,Сентябрь
3170,2016-09-08,16,2016,9,8,Сентябрь
3171,2016-09-09,16,2016,9,9,Сентябрь
3172,2016-09-10,16,2016,9,10,Сентябрь
3173,2016-09-11,17,2016,9,11,Сентябрь
3174,2016-09-12,17,2016,9,12,Сентябрь
3175,2016-09-13,17,2016,9,13,Сентябрь
3176,2016-09-14,14,2016,9,14,Сентябрь
3177,2016-09-15,16,2016,9,15,Сентябрь
3178,2016-09-16,13,2016,9,16,Сентябрь
3179,2016-09-17,12,2016,9,17,Сентябрь
3180,2016-09-18,10,2016,9,18,Сентябрь
3181,2016-09-19,14,2016,9,19,Сентябрь
3182,2016-09-20,14,2016,9,20,Сентябрь
3183,2016-09-21,10,2016,9,21,Сентябрь
3184,2016-09-22,12,2016,9,22,Сентябрь
3185,2016-09-23,9,2016,9,23,Сентябрь
3186,2016-09-24,11,2016,9,24,Сентябрь
3187,2016-09-25,12,2016,9,25,Сентябрь
3188,2016-09-26,13,2016,9,26,Сентябрь
3189,2016-09-27,14,2016,9,27,Сентябрь
3190,2016-09-28,10,2016,9,28,Сентябрь
3191,2016-09-29,13,2016,9,29,Сентябрь
3192,2016-09-30,15,2016,9,30,Сентябрь
3193,2016-10-01,14,2016,10,1,Октябрь
3194,2016-10-02,12,2016,10,2,Октябрь
3195,2016-10-03,11,2016,10,3,Октябрь
3196,2016-10-04,9,2016,10,4,Октябрь
3197,2016-10-05,9,2016,10,5,Октябрь
3198,2016-10-06,8,2016,10,6,Октябрь
3199,2016-10-07,9,2016,10,7,Октябрь
3200,2016-10-08,7,2016,10,8,Октябрь
3201,2016-10-09,7,2016,10,9,Октябрь
3202,2016-10-10,7,2016,10,10,Октябрь
3203,2016-10-11,5,2016,10,11,Октябрь
3204,2016-10-12,5,2016,10,12,Октябрь
3205,2016-10-13,2,2016,10,13,Октябрь
3206,2016-10-14,6,2016,10,14,Октябрь
3207,2016-10-15,7,2016,10,15,Октябрь
3208,2016-10-16,8,2016,10,16,Октябрь
3209,2016-10-17,6,2016,10,17,Октябрь
3210,2016-10-18,5,2016,10,18,Октябрь
3211,2016-10-19,5,2016,10,19,Октябрь
3212,2016-10-20,4,2016,10,20,Октябрь
3213,2016-10-21,2,2016,10,21,Октябрь
3214,2016-10-22,3,2016,10,22,Октябрь
3215,2016-10-23,5,2016,10,23,Октябрь
3216,2016-10-24,6,2016,10,24,Октябрь
3217,2016-10-25,1,2016,10,25,Октябрь
3218,2016-10-26,2,2016,10,26,Октябрь
3219,2016-10-27,3,2016,10,27,Октябрь
3220,2016-10-28,6,2016,10,28,Октябрь
3221,2016-10-29,5,2016,10,29,Октябрь
3222,2016-10-30,2,2016,10,30,Октябрь
3223,2016-10-31,1,2016,10,31,Октябрь
3224,2016-11-01,1,2016,11,1,Ноябрь
3225,2016-11-02,-1,2016,11,2,Ноябрь
3226,2016-11-03,-2,2016,11,3,Ноябрь
3227,2016-11-04,-1,2016,11,4,Ноябрь
3228,2016-11-05,-3,2016,11,5,Ноябрь
3229,2016-11-06,-2,2016,11,6,Ноябрь
3230,2016-11-07,-6,2016,11,7,Ноябрь
3231,2016-11-08,-5,2016,11,8,Ноябрь
3232,2016-11-09,-5,2016,11,9,Ноябрь
3233,2016-11-10,-6,2016,11,10,Ноябрь
3234,2016-11-11,-8,2016,11,11,Ноябрь
3235,2016-11-12,-4,2016,11,12,Ноябрь
3236,2016-11-13,-3,2016,11,13,Ноябрь
3237,2016-11-14,-2,2016,11,14,Ноябрь
3238,2016-11-15,-1,2016,11,15,Ноябрь
3239,2016-11-16,0,2016,11,16,Ноябрь
3240,2016-11-17,2,2016,11,17,Ноябрь
3241,2016-11-18,2,2016,11,18,Ноябрь
3242,2016-11-19,4,2016,11,19,Ноябрь
3243,2016-11-20,5,2016,11,20,Ноябрь
3244,2016-11-21,4,2016,11,21,Ноябрь
3245,2016-11-22,2,2016,11,22,Ноябрь
3246,2016-11-23,1,2016,11,23,Ноябрь
3247,2016-11-24,2,2016,11,24,Ноябрь
3248,2016-11-25,1,2016,11,25,Ноябрь
3249,2016-11-26,0,2016,11,26,Ноябрь
3250,2016-11-27,-1,2016,11,27,Ноябрь
3251,2016-11-28,-6,2016,11,28,Ноябрь
3252,2016-11-29,-8,2016,11,29,Ноябрь
3253,2016-11-30,-3,2016,11,30,Ноябрь
3254,2016-12-01,0,2016,12,1,Декабрь
3255,2016-12-02,-2,2016,12,2,Декабрь
3256,2016-12-03,-3,2016,12,3,Декабрь
3257,2016-12-04,-9,2016,12,4,Декабрь
3258,2016-12-05,3,2016,12,5,Декабрь
3259,2016-12-06,-8,2016,12,6,Декабрь
3260,2016-12-07,-2,2016,12,7,Декабрь
3261,2016-12-08,1,2016,12,8,Декабрь
3262,2016-12-09,1,2016,12,9,Декабрь
3263,2016-12-10,-5,2016,12,10,Декабрь
3264,2016-12-11,-6,2016,12,11,Декабрь
3265,2016-12-12,-7,2016,12,12,Декабрь
3266,2016-12-13,-6,2016,12,13,Декабрь
3267,2016-12-14,-3,2016,12,14,Декабрь
3268,2016-12-15,-3,2016,12,15,Декабрь
3269,2016-12-16,-1,2016,12,16,Декабрь
3270,2016-12-17,0,2016,12,17,Декабрь
3271,2016-12-18,0,2016,12,18,Декабрь
3272,2016-12-19,1,2016,12,19,Декабрь
3273,2016-12-20,2,2016,12,20,Декабрь
3274,2016-12-21,1,2016,12,21,Декабрь
3275,2016-12-22,3,2016,12,22,Декабрь
3276,2016-12-23,3,2016,12,23,Декабрь
3277,2016-12-24,2,2016,12,24,Декабрь
3278,2016-12-25,3,2016,12,25,Декабрь
3279,2016-12-26,5,2016,12,26,Декабрь
3280,2016-12-27,1,2016,12,27,Декабрь
3281,2016-12-28,-3,2016,12,28,Декабрь
3282,2016-12-29,0,2016,12,29,Декабрь
3283,2016-12-30,3,2016,12,30,Декабрь
3284,2016-12-31,4,2016,12,31,Декабрь
